Point(133.7570366 34.5800143)	Point(133.8362679 34.5899827)	Point(133.8171478 34.6075268):625 
Point(133.7570366 34.5800143)	Point(133.7401624 34.5278135):814 
Point(133.7570366 34.5800143)	Point(133.7401624 34.5278135)	Point(133.8171478 34.6075268):556 
Point(133.7570366 34.5800143)	Point(133.7401624 34.5278135)	Point(133.7597423 34.5165856):635 
Point(133.7570366 34.5800143)	Point(133.7597423 34.5165856):854 
Point(133.7570366 34.5800143)	Point(133.7597423 34.5165856)	Point(133.8171478 34.6075268):591 
Point(133.7570366 34.5800143)	Point(133.8171478 34.6075268):885 
Point(139.9123927 35.7995549):1542 
Point(139.9123927 35.7995549)	Point(139.880097 35.953403):820 
Point(140.4262903 36.3927472):1555 
Point(140.4262903 36.3927472)	Point(139.9717795 35.8439578):537 
Point(140.4262903 36.3927472)	Point(139.6681689 36.0701176):556 
Point(140.4262903 36.3927472)	Point(138.9955116 36.33801589999999):560 
Point(140.4262903 36.3927472)	Point(140.5781487 39.3100292):562 
Point(140.4262903 36.3927472)	Point(138.5683089 35.6620982):565 
Point(140.4262903 36.3927472)	Point(139.6623882 36.0656055):571 
Point(140.4262903 36.3927472)	Point(130.6384926 32.5010333):588 
Point(140.4262903 36.3927472)	Point(139.5197372 35.8033447):600 
Point(140.4262903 36.3927472)	Point(140.0900293 35.5199404):746 
Point(138.558107 35.6362127):1565 
Point(138.558107 35.6362127)	Point(138.7129066 35.7037494):519 
Point(138.558107 35.6362127)	Point(138.9955116 36.33801589999999):544 
Point(138.558107 35.6362127)	Point(138.5683089 35.6620982):737 
Point(138.7129066 35.7037494):1584 
Point(138.7129066 35.7037494)	Point(139.6623882 36.0656055):503 
Point(138.7129066 35.7037494)	Point(139.6681689 36.0701176):508 
Point(138.7129066 35.7037494)	Point(138.9955116 36.33801589999999):525 
Point(138.7129066 35.7037494)	Point(138.5683089 35.6620982):591 
Point(133.7401624 34.5278135):1616 
Point(133.7401624 34.5278135)	Point(135.4580715 34.5435805):500 
Point(133.7401624 34.5278135)	Point(139.6681689 36.0701176):528 
Point(133.7401624 34.5278135)	Point(135.6280019 34.7662331):530 
Point(133.7401624 34.5278135)	Point(133.8265408 34.5995481):562 
Point(133.7401624 34.5278135)	Point(133.8265408 34.5995481)	Point(133.8171478 34.6075268):501 
Point(133.7401624 34.5278135)	Point(135.2734005 34.3659929):580 
Point(133.7401624 34.5278135)	Point(130.6384926 32.5010333):585 
Point(133.7401624 34.5278135)	Point(133.3943468 34.4692547):603 
Point(133.7401624 34.5278135)	Point(133.4605487 34.4942837):783 
Point(133.7401624 34.5278135)	Point(133.4605487 34.4942837)	Point(133.8171478 34.6075268):527 
Point(133.7401624 34.5278135)	Point(133.4605487 34.4942837)	Point(133.7597423 34.5165856):613 
Point(133.7401624 34.5278135)	Point(133.8362679 34.5899827):784 
Point(133.7401624 34.5278135)	Point(133.8362679 34.5899827)	Point(133.7597423 34.5165856):589 
Point(133.7401624 34.5278135)	Point(133.8362679 34.5899827)	Point(133.8171478 34.6075268):628 
Point(133.7401624 34.5278135)	Point(133.8171478 34.6075268):825 
Point(133.7401624 34.5278135)	Point(133.8171478 34.6075268)	Point(133.7597423 34.5165856):615 
Point(133.7401624 34.5278135)	Point(133.7597423 34.5165856):1007 
Point(135.6280019 34.7662331):1619 
Point(135.6280019 34.7662331)	Point(139.9717795 35.8439578):513 
Point(135.6280019 34.7662331)	Point(130.6118229 32.5174703):523 
Point(135.6280019 34.7662331)	Point(130.6999328 33.0093764):528 
Point(135.6280019 34.7662331)	Point(139.6623882 36.0656055):546 
Point(135.6280019 34.7662331)	Point(133.7597423 34.5165856):552 
Point(135.6280019 34.7662331)	Point(140.5781487 39.3100292):559 
Point(135.6280019 34.7662331)	Point(139.6681689 36.0701176):576 
Point(135.6280019 34.7662331)	Point(136.5916468 34.9816252):583 
Point(135.6280019 34.7662331)	Point(135.2734005 34.3659929):695 
Point(135.6280019 34.7662331)	Point(135.4580715 34.5435805):700 
Point(135.6280019 34.7662331)	Point(130.6384926 32.5010333):734 
Point(133.8265408 34.5995481):1704 
Point(133.8265408 34.5995481)	Point(135.4910591 34.6227715):527 
Point(133.8265408 34.5995481)	Point(133.4605487 34.4942837):598 
Point(133.8265408 34.5995481)	Point(133.4605487 34.4942837)	Point(133.8171478 34.6075268):522 
Point(133.8265408 34.5995481)	Point(133.7597423 34.5165856):684 
Point(133.8265408 34.5995481)	Point(133.7597423 34.5165856)	Point(133.8171478 34.6075268):574 
Point(133.8265408 34.5995481)	Point(133.8362679 34.5899827):875 
Point(133.8265408 34.5995481)	Point(133.8362679 34.5899827)	Point(133.8171478 34.6075268):733 
Point(133.8265408 34.5995481)	Point(133.8171478 34.6075268):1156 
Point(139.5197372 35.8033447):1711 
Point(139.5197372 35.8033447)	Point(135.2734005 34.3659929):501 
Point(139.5197372 35.8033447)	Point(130.6999328 33.0093764):566 
Point(139.5197372 35.8033447)	Point(140.5781487 39.3100292):657 
Point(139.5197372 35.8033447)	Point(139.9717795 35.8439578):658 
Point(139.5197372 35.8033447)	Point(130.6384926 32.5010333):671 
Point(139.5197372 35.8033447)	Point(140.0900293 35.5199404):781 
Point(139.5197372 35.8033447)	Point(139.6623882 36.0656055):801 
Point(139.5197372 35.8033447)	Point(139.6623882 36.0656055)	Point(139.6681689 36.0701176):703 
Point(139.5197372 35.8033447)	Point(139.6681689 36.0701176):840 
Point(133.6627923 34.1284249):1726 
Point(133.6627923 34.1284249)	Point(133.7597423 34.5165856):558 
Point(133.6627923 34.1284249)	Point(133.3943468 34.4692547):574 
Point(133.6627923 34.1284249)	Point(133.4605487 34.4942837):589 
Point(133.6627923 34.1284249)	Point(133.8171478 34.6075268):635 
Point(137.4479205 34.7252843):1730 
Point(137.4479205 34.7252843)	Point(136.5916468 34.9816252):529 
Point(137.4479205 34.7252843)	Point(139.9717795 35.8439578):571 
Point(137.4479205 34.7252843)	Point(130.6999328 33.0093764):591 
Point(137.4479205 34.7252843)	Point(135.4580715 34.5435805):636 
Point(137.4479205 34.7252843)	Point(140.5781487 39.3100292):640 
Point(137.4479205 34.7252843)	Point(135.2734005 34.3659929):708 
Point(137.4479205 34.7252843)	Point(139.6623882 36.0656055):728 
Point(137.4479205 34.7252843)	Point(139.6623882 36.0656055)	Point(139.6681689 36.0701176):622 
Point(137.4479205 34.7252843)	Point(139.6681689 36.0701176):751 
Point(137.4479205 34.7252843)	Point(130.6384926 32.5010333):803 
Point(139.7962265 35.8959041):1743 
Point(139.7962265 35.8959041)	Point(130.6999328 33.0093764):500 
Point(139.7962265 35.8959041)	Point(140.0900293 35.5199404):558 
Point(139.7962265 35.8959041)	Point(130.6384926 32.5010333):598 
Point(139.7962265 35.8959041)	Point(130.6384926 32.5010333)	Point(139.9717795 35.8439578):510 
Point(139.7962265 35.8959041)	Point(139.6623882 36.0656055):659 
Point(139.7962265 35.8959041)	Point(139.6623882 36.0656055)	Point(139.6681689 36.0701176):535 
Point(139.7962265 35.8959041)	Point(139.6681689 36.0701176):674 
Point(139.7962265 35.8959041)	Point(139.9717795 35.8439578):1102 
Point(133.4605487 34.4942837):1820 
Point(133.4605487 34.4942837)	Point(133.8362679 34.5899827):704 
Point(133.4605487 34.4942837)	Point(133.8362679 34.5899827)	Point(133.8171478 34.6075268):566 
Point(133.4605487 34.4942837)	Point(133.7597423 34.5165856):863 
Point(133.4605487 34.4942837)	Point(133.7597423 34.5165856)	Point(133.8171478 34.6075268):573 
Point(133.4605487 34.4942837)	Point(133.3943468 34.4692547):868 
Point(133.4605487 34.4942837)	Point(133.8171478 34.6075268):876 
Point(135.2734005 34.3659929):1825 
Point(135.2734005 34.3659929)	Point(133.7597423 34.5165856):551 
Point(135.2734005 34.3659929)	Point(136.5916468 34.9816252):609 
Point(135.2734005 34.3659929)	Point(130.8163704 32.7914033):629 
Point(135.2734005 34.3659929)	Point(140.0900293 35.5199404):635 
Point(135.2734005 34.3659929)	Point(130.6118229 32.5174703):639 
Point(135.2734005 34.3659929)	Point(130.6118229 32.5174703)	Point(130.6384926 32.5010333):530 
Point(135.2734005 34.3659929)	Point(139.9717795 35.8439578):711 
Point(135.2734005 34.3659929)	Point(130.6999328 33.0093764):742 
Point(135.2734005 34.3659929)	Point(139.6623882 36.0656055):800 
Point(135.2734005 34.3659929)	Point(139.6623882 36.0656055)	Point(135.4580715 34.5435805):512 
Point(135.2734005 34.3659929)	Point(139.6623882 36.0656055)	Point(139.6681689 36.0701176):701 
Point(135.2734005 34.3659929)	Point(140.5781487 39.3100292):816 
Point(135.2734005 34.3659929)	Point(139.6681689 36.0701176):856 
Point(135.2734005 34.3659929)	Point(139.6681689 36.0701176)	Point(130.6384926 32.5010333):502 
Point(135.2734005 34.3659929)	Point(139.6681689 36.0701176)	Point(135.4580715 34.5435805):559 
Point(135.2734005 34.3659929)	Point(130.6384926 32.5010333):868 
Point(135.2734005 34.3659929)	Point(130.6384926 32.5010333)	Point(135.4580715 34.5435805):519 
Point(135.2734005 34.3659929)	Point(135.4580715 34.5435805):924 
Point(130.6118229 32.5174703):1859 
Point(130.6118229 32.5174703)	Point(139.6623882 36.0656055):501 
Point(130.6118229 32.5174703)	Point(136.5916468 34.9816252):508 
Point(130.6118229 32.5174703)	Point(139.6681689 36.0701176):530 
Point(130.6118229 32.5174703)	Point(139.9717795 35.8439578):558 
Point(130.6118229 32.5174703)	Point(135.4580715 34.5435805):604 
Point(130.6118229 32.5174703)	Point(135.4580715 34.5435805)	Point(130.6384926 32.5010333):506 
Point(130.6118229 32.5174703)	Point(130.7140311 32.8044066):622 
Point(130.6118229 32.5174703)	Point(140.5781487 39.3100292):647 
Point(130.6118229 32.5174703)	Point(140.5781487 39.3100292)	Point(130.6384926 32.5010333):551 
Point(130.6118229 32.5174703)	Point(130.8163704 32.7914033):828 
Point(130.6118229 32.5174703)	Point(130.8163704 32.7914033)	Point(130.6999328 33.0093764):501 
Point(130.6118229 32.5174703)	Point(130.8163704 32.7914033)	Point(130.6384926 32.5010333):624 
Point(130.6118229 32.5174703)	Point(130.6999328 33.0093764):884 
Point(130.6118229 32.5174703)	Point(130.6999328 33.0093764)	Point(130.6384926 32.5010333):750 
Point(130.6118229 32.5174703)	Point(130.6384926 32.5010333):1408 
Point(138.9955116 36.33801589999999):1898 
Point(138.9955116 36.33801589999999)	Point(135.4580715 34.5435805):502 
Point(138.9955116 36.33801589999999)	Point(140.0900293 35.5199404):537 
Point(138.9955116 36.33801589999999)	Point(139.6623882 36.0656055):549 
Point(138.9955116 36.33801589999999)	Point(139.6681689 36.0701176):567 
Point(138.9955116 36.33801589999999)	Point(140.5781487 39.3100292):572 
Point(138.9955116 36.33801589999999)	Point(136.5916468 34.9816252):592 
Point(138.9955116 36.33801589999999)	Point(130.6384926 32.5010333):668 
Point(138.9955116 36.33801589999999)	Point(138.5683089 35.6620982):789 
Point(133.8362679 34.5899827):1911 
Point(133.8362679 34.5899827)	Point(133.3943468 34.4692547):513 
Point(133.8362679 34.5899827)	Point(133.7597423 34.5165856):810 
Point(133.8362679 34.5899827)	Point(133.7597423 34.5165856)	Point(133.8171478 34.6075268):614 
Point(133.8362679 34.5899827)	Point(133.8171478 34.6075268):1127 
Point(139.880097 35.953403):1911 
Point(130.7140311 32.8044066):1940 
Point(130.7140311 32.8044066)	Point(130.6384926 32.5010333):623 
Point(130.7140311 32.8044066)	Point(130.6999328 33.0093764):663 
Point(130.7140311 32.8044066)	Point(130.8163704 32.7914033):817 
Point(135.4910591 34.6227715):1963 
Point(135.4910591 34.6227715)	Point(133.7597423 34.5165856):551 
Point(135.4910591 34.6227715)	Point(133.8171478 34.6075268):618 
Point(139.6623882 36.0656055):2006 
Point(139.6623882 36.0656055)	Point(136.5916468 34.9816252):584 
Point(139.6623882 36.0656055)	Point(136.5916468 34.9816252)	Point(139.6681689 36.0701176):506 
Point(139.6623882 36.0656055)	Point(130.6999328 33.0093764):705 
Point(139.6623882 36.0656055)	Point(130.6999328 33.0093764)	Point(139.6681689 36.0701176):593 
Point(139.6623882 36.0656055)	Point(135.4580715 34.5435805):751 
Point(139.6623882 36.0656055)	Point(135.4580715 34.5435805)	Point(139.6681689 36.0701176):668 
Point(139.6623882 36.0656055)	Point(130.6384926 32.5010333):798 
Point(139.6623882 36.0656055)	Point(130.6384926 32.5010333)	Point(139.6681689 36.0701176):669 
Point(139.6623882 36.0656055)	Point(140.0900293 35.5199404):817 
Point(139.6623882 36.0656055)	Point(140.0900293 35.5199404)	Point(139.9717795 35.8439578):504 
Point(139.6623882 36.0656055)	Point(140.0900293 35.5199404)	Point(139.6681689 36.0701176):688 
Point(139.6623882 36.0656055)	Point(140.5781487 39.3100292):837 
Point(139.6623882 36.0656055)	Point(140.5781487 39.3100292)	Point(139.6681689 36.0701176):702 
Point(139.6623882 36.0656055)	Point(139.9717795 35.8439578):856 
Point(139.6623882 36.0656055)	Point(139.9717795 35.8439578)	Point(139.6681689 36.0701176):659 
Point(139.6623882 36.0656055)	Point(139.6681689 36.0701176):1546 
Point(138.5683089 35.6620982):2009 
Point(138.5683089 35.6620982)	Point(139.6681689 36.0701176):521 
Point(138.5683089 35.6620982)	Point(135.4580715 34.5435805):533 
Point(138.5683089 35.6620982)	Point(140.5781487 39.3100292):623 
Point(138.5683089 35.6620982)	Point(140.0900293 35.5199404):624 
Point(138.5683089 35.6620982)	Point(136.5916468 34.9816252):653 
Point(138.5683089 35.6620982)	Point(130.6384926 32.5010333):773 
Point(135.4580715 34.5435805):2044 
Point(135.4580715 34.5435805)	Point(133.3943468 34.4692547):513 
Point(135.4580715 34.5435805)	Point(139.9717795 35.8439578):530 
Point(135.4580715 34.5435805)	Point(133.7597423 34.5165856):552 
Point(135.4580715 34.5435805)	Point(130.8163704 32.7914033):604 
Point(135.4580715 34.5435805)	Point(140.0900293 35.5199404):622 
Point(135.4580715 34.5435805)	Point(130.6999328 33.0093764):686 
Point(135.4580715 34.5435805)	Point(136.5916468 34.9816252):769 
Point(135.4580715 34.5435805)	Point(140.5781487 39.3100292):794 
Point(135.4580715 34.5435805)	Point(139.6681689 36.0701176):812 
Point(135.4580715 34.5435805)	Point(130.6384926 32.5010333):825 
Point(140.0900293 35.5199404):2143 
Point(140.0900293 35.5199404)	Point(130.6999328 33.0093764):597 
Point(140.0900293 35.5199404)	Point(140.5781487 39.3100292):734 
Point(140.0900293 35.5199404)	Point(130.6384926 32.5010333):762 
Point(140.0900293 35.5199404)	Point(139.9717795 35.8439578):816 
Point(140.0900293 35.5199404)	Point(139.6681689 36.0701176):819 
Point(139.6681689 36.0701176):2152 
Point(139.6681689 36.0701176)	Point(130.8163704 32.7914033):518 
Point(139.6681689 36.0701176)	Point(136.5916468 34.9816252):593 
Point(139.6681689 36.0701176)	Point(130.6999328 33.0093764):769 
Point(139.6681689 36.0701176)	Point(130.6999328 33.0093764)	Point(130.6384926 32.5010333):530 
Point(139.6681689 36.0701176)	Point(139.9717795 35.8439578):838 
Point(139.6681689 36.0701176)	Point(130.6384926 32.5010333):869 
Point(139.6681689 36.0701176)	Point(140.5781487 39.3100292):874 
Point(133.3943468 34.4692547):2163 
Point(133.3943468 34.4692547)	Point(139.9717795 35.8439578):518 
Point(133.3943468 34.4692547)	Point(130.8163704 32.7914033):652 
Point(133.3943468 34.4692547)	Point(133.7597423 34.5165856):663 
Point(133.3943468 34.4692547)	Point(133.8171478 34.6075268):681 
Point(133.8171478 34.6075268):2165 
Point(133.8171478 34.6075268)	Point(133.7597423 34.5165856):954 
Point(136.5916468 34.9816252):2266 
Point(136.5916468 34.9816252)	Point(130.6384926 32.5010333):830 
Point(136.5916468 34.9816252)	Point(140.5781487 39.3100292):897 
Point(130.8163704 32.7914033):2296 
Point(130.8163704 32.7914033)	Point(140.5781487 39.3100292):527 
Point(130.8163704 32.7914033)	Point(139.9717795 35.8439578):583 
Point(130.8163704 32.7914033)	Point(130.6384926 32.5010333):813 
Point(130.8163704 32.7914033)	Point(130.6384926 32.5010333)	Point(130.6999328 33.0093764):520 
Point(130.8163704 32.7914033)	Point(130.6999328 33.0093764):963 
Point(133.7597423 34.5165856):2379 
Point(133.7597423 34.5165856)	Point(130.6384926 32.5010333):590 
Point(139.9717795 35.8439578):2571 
Point(139.9717795 35.8439578)	Point(130.6999328 33.0093764):702 
Point(139.9717795 35.8439578)	Point(140.5781487 39.3100292):748 
Point(139.9717795 35.8439578)	Point(130.6384926 32.5010333):973 
Point(130.6999328 33.0093764):2687 
Point(130.6999328 33.0093764)	Point(140.5781487 39.3100292):786 
Point(130.6999328 33.0093764)	Point(140.5781487 39.3100292)	Point(130.6384926 32.5010333):520 
Point(130.6999328 33.0093764)	Point(130.6384926 32.5010333):1247 
Point(140.5781487 39.3100292):3125 
Point(140.5781487 39.3100292)	Point(130.6384926 32.5010333):1094 
Point(130.6384926 32.5010333):3597 
