Point(137.2031287 36.6943114)	184
Point(139.0794313 37.9353337)	184
Point(139.0911366 37.9341361)	183
Point(133.3624239 34.4859845)	183
Point(136.2399212 35.2528684)	182
Point(136.5379373 35.1001393)	182
Point(134.4951111 33.8573215)	181
Point(139.7113021 35.6837071).1	181
Point(138.8275195 36.5786787)	180
Point(139.8141856 36.0477601)	180
Point(139.3996248 35.93095539999999)	180
Point(139.1333957 36.1901088)	179
Point(139.1195588 37.7911829)	177
Point(136.603013 36.598011)	177
Point(139.9627043 35.4071326)	177
Point(139.4765433 35.7277805)	175
Point(135.1298659 34.6513487)	175
Point(134.5990156 33.7771311)	174
Point(140.5346664 36.3965854)	174
Point(141.2620458 38.4330154)	174
Point(135.3833504 33.7321135)	173
Point(141.0219079 43.1816823)	173
Point(135.768125 35.0116574)	173
Point(137.0520777 35.178353)	172
Point(134.8237373 35.539756)	172
Point(138.9452334 34.6795476)	171
Point(139.4866332 35.8906262)	170
Point(137.3877138 34.6983498)	170
Point(140.5167529 36.1595964)	169
Point(140.368981 35.5552469)	169
Point(139.3210684 35.66185249999999)	169
Point(139.5553302 35.6664505)	169
Point(140.1510903 36.6598314)	169
Point(139.2619009 36.0594871)	168
Point(139.2789768 35.3899778)	168
Point(140.3988015 38.4736)	167
Point(139.4529557 35.5357835)	167
Point(140.8931114 36.9633773)	165
Point(139.4849011 35.3473974)	164
Point(139.1440766 37.9562555)	164
Point(137.9577936 35.8401194)	163
Point(136.5408246 34.5619693)	162
Point(139.4975649 35.5914051)	162
Point(140.2209421 37.1216944)	162
Point(131.6569154 32.5792155)	161
Point(136.8331928 34.8806346)	161
Point(140.6501965 36.6012537)	159
Point(140.1797728 35.4983318)	158
Point(140.3622751 38.2693603)	157
Point(137.0996556 36.7002692)	157
Point(135.9521406 35.015314)	156
Point(136.8791195 35.4104376)	156
Point(141.1158996 39.3900124)	155
Point(143.1960911 42.9239722)	154
Point(139.745005 36.5669749)	154
Point(136.2667782 35.3886949)	154
Point(137.2331301 36.7425277)	154
Point(140.7468006 41.8188869)	153
Point(137.0866005 35.2222888)	153
Point(139.9181269 39.0131088)	153
Point(140.9745424 38.5665918)	153
Point(141.2081563 38.691779)	153
Point(136.6488859 36.5278205)	151
Point(132.9062257 33.6593556)	150
Point(131.7326109 33.5575004)	149
Point(136.960426 35.1442526)	149
Point(137.391511 34.7692439)	149
Point(138.8840891 37.7588032)	148
Point(137.1401721 35.0847873)	148
Point(137.1083519 34.6226339)	148
Point(139.5801042 35.58478059999999)	147
Point(135.6172956 34.8458838)	147
Point(137.3054004 36.7490583)	147
Point(137.0794988 35.0166319)	146
Point(139.5257126 35.3986601)	145
Point(136.6372362 34.5272088)	145
Point(139.6863924 35.5444024)	144
Point(135.7092685 34.593396)	144
Point(140.4021967 36.555081)	144
Point(131.4830418 33.2896192)	144
Point(139.926216 37.493881)	143
Point(140.1395164 35.7957276)	143
Point(135.8637668 35.0019479)	143
Point(139.9239959 36.8062129)	142
Point(139.2915319 36.1976558)	141
Point(134.190909 34.485194)	140
Point(136.4892712 34.6776106)	140
Point(139.426854 35.91932389999999)	139
Point(140.6193414 37.9973807)	139
Point(141.5414423 42.627265)	137
Point(141.8454254 39.2658381)	137
Point(135.3075362 34.8263597)	136
Point(139.4168038 35.403358)	135
Point(139.8816085 35.0184814)	135
Point(139.5712889 35.85271520000001)	135
Point(128.1779451 26.7456488)	134
Point(139.4867465 35.45744730000001)	134
Point(136.6726465 35.05608)	134
Point(140.8389242 38.2964508)	133
Point(137.0361451 35.2130968)	133
Point(139.5855624 35.4520062)	132
Point(135.1629015 34.1215208)	131
Point(135.1552983 33.8910819)	131
Point(133.274771 33.3876741)	131
Point(140.298662 38.7574861)	131
Point(136.1644041 34.964518)	130
Point(140.8857179 37.0584359)	129
Point(141.2890968 43.0877638)	129
Point(140.8931671 38.3229584)	128
Point(140.8860157 38.3365894)	127
Point(139.3576209 35.4452165)	127
Point(139.4330685 35.6560905)	125
Point(140.6002988 35.8466005)	125
Point(138.8939601 36.25898610000001)	125
Point(139.6559439 35.5759815)	124
Point(131.580992 32.97569)	124
Point(137.9552219 36.2304235)	124
Point(137.2700595 37.4414281)	124
Point(139.5209463 35.3488347)	123
Point(140.8680692 38.1114753)	122
Point(138.0174331 34.7810373)	122
Point(140.9765374 38.2648566)	122
Point(139.7303562 36.3813923)	121
Point(139.4253255 35.7509319)	121
Point(136.7784319 36.8926336)	121
Point(140.3406186 38.2702593)	121
Point(138.269266 34.848539)	120
Point(139.4834704 35.5870987)	120
Point(136.8710475 36.6727774)	120
Point(136.2228653 36.0557685)	119
Point(139.466145 35.4718748)	119
Point(137.5064734 34.91175339999999)	119
Point(136.0372508 34.1583727)	119
Point(136.6217499 34.9466537)	118
Point(131.6791021 32.575523)	118
Point(141.3711567 43.1453261)	116
Point(141.2088986 38.412416)	115
Point(139.5858961 35.5889618)	114
Point(138.9338621 35.6081699)	114
Point(139.4492865 35.3402423)	113
Point(134.5606766 34.0699809)	113
Point(140.7415295 35.8382409)	112
Point(140.9718261 38.2803781)	110
Point(135.5568719 34.7296986)	109
Point(135.4169342 34.8298751)	109
Point(133.9029139 33.5062684)	109
Point(140.9420495 38.241072)	109
Point(133.690061 33.596347)	108
Point(140.2773842 38.3907689)	108
Point(133.4328315 33.5469658)	107
Point(139.2074557 36.121908)	107
Point(136.3715338 34.6582943)	106
Point(131.8052297 33.1261432)	105
Point(138.190476 36.6500571)	105
Point(135.9878221 35.061777)	104
Point(136.9024063 35.1319576)	104
Point(135.9858505 33.7201518)	103
Point(139.4078149 35.521846)	102
Point(139.336038 35.7749305)	102
Point(139.3267764 35.7386543)	101
Point(136.7091012 34.5015958)	101
Point(136.4801737 34.7448059)	101
Point(140.2465786 35.8460503)	101
Point(141.3741522 43.1037853)	100
Point(138.4712296 35.0492781)	99
Point(124.1871751 24.3404034)	99
Point(140.7641372 38.2686728)	98
Point(135.6630611 34.8837769)	97
Point(138.2712184 34.8764267)	97
Point(139.3398327 35.6449805)	96
Point(127.9876849 26.593427)	96
Point(138.1436485 36.5800196)	94
Point(138.8566554 35.1069864)	94
Point(139.4319861 35.6332618)	93
Point(136.9570098 37.2953024)	93
Point(137.1533565 36.6581297)	93
Point(137.252156 36.146145)	92
Point(133.4620724 34.9724028)	92
Point(136.7278147 36.6685908)	91
Point(137.8162936 36.7352035)	90
Point(136.3156813 36.3022064)	90
Point(141.5709194 38.902746)	90
Point(137.1907886 35.0818775)	87
Point(139.6624281 35.4151966)	86
Point(135.9186076 35.1139585)	86
Point(137.8531416 37.0416892)	86
Point(140.0345225 38.1106376)	84
Point(140.2657828 35.1799832)	83
Point(139.4926183 35.9065533)	82
Point(140.1138229 37.919914)	80
Point(142.2151268 27.0960623)	80
Point(135.9081578 34.9553705)	79
Point(139.3731743 35.5714754)	79
Point(139.6207388 35.1446882)	79
Point(138.9171345 35.1117417)	78
Point(137.2908714 34.9192891)	78
Point(125.2876685 24.8032189)	77
Point(140.2369586 36.3857574)	76
Point(137.7279959 34.70546830000001)	75
Point(140.3423574 37.393563)	74
Point(138.3682366 34.9376858)	74
Point(138.3339796 34.9395167)	73
Point(139.574451 35.616606)	73
Point(141.0187123 38.7385708)	73
Point(139.4078627 35.7139094)	72
Point(127.8197995 26.3478034)	72
Point(141.4630875 43.04212950000001)	72
Point(144.3636328 43.0214076)	72
Point(140.3965261 37.3908901)	71
Point(137.6879986 35.8390986)	71
Point(138.8010438 35.4805617)	70
Point(139.421767 35.552819)	69
Point(138.4937213 36.4836568)	68
Point(139.3837609 35.3726054)	67
Point(139.6800109 36.7257039)	67
Point(139.287173 35.6283426)	67
Point(136.6295955 36.6337294)	65
Point(139.3567039 35.5485606)	64
Point(138.5969257 35.1180803)	64
Point(140.946114 38.3012838)	64
Point(139.5471289 35.3192067)	63
Point(140.950396 37.639986)	62
Point(136.68265 35.5774358)	61
Point(139.610123 35.4343409)	61
Point(139.7813093 37.20122480000001)	61
Point(137.7154234 34.7028525)	61
Point(139.3678037 35.4666052)	61
Point(136.8204406 34.3290349)	60
Point(134.8953679 34.3428874)	58
Point(127.693895 26.2065548)	58
Point(137.1708294 34.9205716)	58
Point(136.6507388 36.5670356)	57
Point(140.6712978 38.2585519)	57
Point(139.2565095 35.5864859)	57
Point(138.1073764 36.0339667)	57
Point(139.5150547 35.6024229)	56
Point(140.2950695 35.77367479999999)	53
Point(137.433032 35.449862)	52
Point(140.3798435 35.348911)	52
Point(139.3223763 35.5286217)	51
Point(138.8684775 37.0576786)	51
Point(136.6772214 36.5561283)	51
Point(139.2752717 35.7906682)	50
Point(140.8892424 38.2189391)	50
Point(139.4579964 35.4875298)	49
Point(136.847803 34.4657062)	49
Point(137.7163502 34.7625729)	49
Point(141.0220539 38.3143308)	49
Point(139.0782901 37.9203509)	48
Point(140.8278262 38.2211062)	47
Point(139.467352 35.4012915)	46
Point(138.0505925 36.1288316)	46
Point(140.030958 35.6853688)	45
Point(141.1186394 38.9324055)	43
Point(140.3160787 38.2119309)	43
Point(139.5520672 35.4719976)	38
Point(139.5716437 35.357639)	38
Point(139.5706659 35.544799)	37
Point(139.5265331 35.5160013)	36
Point(137.2074429 35.8841895)	36
Point(140.8255983 35.7286623)	36
Point(140.0549894 36.9688923)	34
Point(139.3908038 35.446427)	30
Point(137.5560849 34.8031164)	28
Point(139.2239719 35.374649)	23
Point(139.1157538 35.3107433)	22
Point(139.3634111 35.44047)	15
Point(141.4435827 42.99926180000001)	14
Point(141.3548381 42.9626928)	11
Point(139.2303028 35.3714959)	10
